line	text
33	في موضوع يا أبوي عاوز أتحدت فيه وياك وأخد بشورتك، بصراحه إكده، صالح الأشرف عرض عليا أنى أشتغل وياه وأبيع له بضاعة الفخار اللى عم صنعها وهو يبيعها في البازار بتاعه للآجانب.
40	لحد ميتى يا مسك هتتحملي جفى جاويد، إنت سمعتى بودانك الليله حديته عالموبايل مع مرات خالك بتسأله هو فين، وإن عمته في الدار ونفسها تشوفه، إتحچچ أنه مشغول ومجاش.
41	واه يا مسك هتتخيلى وترسمى قصص من خيالك عاد، أكيد جاويد حداه شغل مهم هو عنده مسؤليات كتير، أيه اللى هيخليه يتهرب وميجيش عالعشا، من ميتى وجاويد بيهمه حاچه أو يستحي وكيف ما جالت أمى لو مش رايدني كان ولا همه وإتزوچ من زمان من بنت غيري، بس هو عامل نفسه تجيل(تقيل) حبتين، بس بعد عمل المحبه اللى أمى دسته له في المرتبه أكيد هينسى التجل ويبيح باللى في جلبه، ويتم المراد.
47	الجطر دهس بنت تحت عجلاته.
49	العلامه في وشها شامه عالخد وإتنين عالشفايف وخصله غجريه ثايره على شفايفها.
53	خدي يا بت بلى ريجك بشوية مايه.
54	سيب إيديا.
56	متخافيش الچاكت نضيف.
60	إنت زينه يا بتي.
61	إسمي سلوان مش زينه.
62	عاشت الأسامي يا بتى أنا جصدى إنك بخير.
63	الحمد لله بخير، بس مش عارفه هعمل أيه دلوقتي وهروح فين بعد كل حاجه ما ضاعت تحت عجلات القطر.
64	ربك هيدبرها يا بتي متجلجيش، زى ما أنجدك من شويه.
65	أنا لقيت بطاقتك الشخصيه بين قضبان القطر أتفضلي.
66	إنت راجل بركه، قولت لى ربنا هيدبرها وأهو بطاقتي الشخصيه والأستاذ لقاها، كده تقريبا إتحل جزء مشكلتي.
67	سلمي أمرك دايما لله يا بتي، بس زى ما جولتى اللى إتحل جزء من المشكله وأيه الباجي؟
68	أنا كنت حجزه هنا في الأقصر في أوتيل عن طريق النت حتى كمان كنت حولت جزء تحت الحساب، بس أنا مش عارفه هروح للاوتيل ده إزاي دلوقتي؟
69	بسيطه يا بتي ممكن تأخد تاكسي ولما توصلى للأوتيل خلي الاوتيل يحاسبه ويضيف الحساب على فاتورتك، أو...
70	أو أيه؟
71	أو الأخ ده لو معاه عربيه يجدر يكمل معروفه ويوصلك للأوتيل.
72	معايا عربيه بره محطة القطر ولو فاكره إسم الاوتيل خليني أوصلك له.
73	آه فاكره إسم الأوتيل بس معرفش هو قريب من محطة القطر أو لاء.
74	مش هتفرق يا بتي، خلى الأستاذ يوصلك، دلوك بحينا بعد نص الليل والله أعلم بمين عالطريج.
75	تعالى معانا، أنا حاسه ناحيتك بانك راجل طيب وتشبه بابا.
76	. واضح إن جلبك طيب يا بتي، بس أنا هنا عشان هستلم بضاعه جايه في الجطر من أسوان وهي تجريبا وصلت عالرصيف، والأستاذ كمان شكله طيب وولد حلال.
77	عمك بليغ له نظره في الناس يا بتي، روحى مع الأستاذ متوكد أنه أمين.
78	شكلي جيت في الوجت المناسب، إدلى مع الصبيه وصلها للفندق، ومتحملش هم البضاعه انا هستلمها وادخلها للمخازن.
79	لو مش اللى حصل الليله كان هيبجى ليا رد فعل تاني إنك تكسر كلمتى وتچى تستلم البضاعه وإنت مصاب ولازمك راحه.
80	أعتقد إنك هتكافأني إنى جيت في الوجت المناسب روح وصل سلوان، شكلها محتاجه لراحه بعد اللى شافته الليله، لو مش إنت اللى جيت في الوقت المناسب يمكن، ربنا بيسبب الأسباب، أشوفك بكره في المصنع يا جاويد.
83	شكرا.
86	جلال الدين.
87	كان فين عقلي كان لازم أسأل عم بليغ ده عن عنوانه عشان أرجع له الجاكت بتاعه، أكيد الأسوره دى غاليه عليه.
88	حاسه جسمي بيوجعنى، هدخل أخد شاور وبعدها هيكون في طريقه أرجع بيها الچاكت والخاتم ده، كويس أن البطاقه بخير، أكيد في فرع للبنك هنا في الاقصر أروح أطلع كريديت جديد وأبقى أشترى لى هدوم وموبايل جديد.
91	إدخل.
92	أيه اللى أخرك لدلوك، كل ده عشان جولت لك عالموبايل إن عمتك صفيه هنا، بتتهرب عشان متشوفش مسك.
93	موضوع مسك إنت عارفه رأيي فيه من الأول، مسك زى حفصه، والتخاريف الجديمه بتاعة زمان اللى لسه عمتى متمسكه بيها، ان جاويد ل مسك من وهي في اللفه حتى لو أنا اللى وجتها كنت واخد الموضوع لعبة طفوله مش أكتر، لما كبرت عرفت حجيجة مشاعري، مسك في نظري زى أى بنت عاديه ومستحيل أقبلها زوجه ليا.
94	وإنت عارف زين إن عمتك حاطه أمال في جلب بتها والله بتصعب عليا أحيانا، أنا مجدرش أغصب عليك تتجوزها، وبعد إكده لو محصلش بينك وبينها وفاج ترچع تلومني، بص يا ولدي كل شئ قدر وربنا هو اللى بيسره وبيدخل التآلف في الجلوب، أنا كل اللى خايفه منيه هو حفصه أختك مسك ليها تأثير كبير عليها، وعمتك طلبت الليله نحدد ميعاد كتب كتابها هي وإبنها، وأبوك وافج إن كتب الكتاب يتم كمان سبوعين، والچواز في أچازة نص السنه.
95	وليه الأستعجال ده عاد، ما يتجوزوا بعد أمتحانات نهاية السنه حتى تكون حفصه خلصت دراستها قبل ما ترتبط بمسؤلية جواز.
96	جولت إكده بس عمتك جالت إن حفصه كيف بتها مسك والجواز مش هيأثر على دراستها، وأبوك وافج كمان.
97	تمام، طالما أبوي موافج يبجى على بركة الله.
98	هسيبك ترتاح شكلك هلكان، بس لسه لنا حديت عن سبب تأخيرك لدلوك بره الدار.
99	ليه هو انا بنته وممنوع أتأخر بره الدار بعد العشا.
100	لاه مش بنته بس انا بفضل جلجانه لحد ما تعاود إنا وأخوك للدار، هو كمان زمانه راجع من المستشفى
104	حاذر تكذب أو تخدع
6	ماما كانت بتقولى عليك إنك جبل وصعب تتهد عندي ثقه إنك سامعني، وهترجع تانى تقولى يا
22	والله لو مش الناس تجول إن عينديهم جنازه كنت زغرطت، حمدالله على سلامتكم.
24	معليشى سامحونى مقدرتش أجي لكم المستشفي، بس كنت بدعى لكم، وكمان عرفت إن جاويد أول ما فاق سأل على سلوان.
26	طب ما سلوان كمان أول ما فاقت سألت على جاويد، مع إنى كنت متوقعه تسأل عن جلال.
27	جلال، أنا كنت عارفه إنه مع طنط محاسن وإنها هتهتم بيه ومش هيحس بغياب، عشان هو يمكن بيحبها أكتر مني، بيحبها زى جدته.
28	والله إنتم الإتنين ولادي، ومكانتكم غاليه، ربنا ما يحرم ولدكم منكم، ويرزقكم بالخير.
29	وأنا يا خالتى كده إتنسيت، أنا كنت داده ل جلال بيه الأشرف، أنا خلاص قررت أفتح حضانة لغات
31	أحلى عمتو، أهو الكورس ده هينفعك بعدين مش هتبقى محتاجه خبره في تربية ولادك.
34	وكل المستشفى كلياته مسلوق وماسخ، وإنت يا سلوان لازمن تتغذى، إنت لساك نفسه، أنا فاكره مرت أبوي كانت تفضل شهر بعد الولاده تاكل كل يوم زفر وطبيخ مسبك، عشان تتغذى وتعاود ليها صحتها وتبجي منوره إكده.
35	الدور عليك يا حسني تچيبلى حفيدة حلوه إكده، زيك.
36	هتوحم على سلوان عشان بت تبجي حلوة.
37	هتيجي حلوة وقلبها طيب كيف أمها.
38	إكده مفيش حد يجول عليا حلوة.
44	أبوي.
45	أبوي الحمل على قلبي تجيل جوي بلاش تغمض عنيك تاني.
46	واضح إن إسم مسك لعنة على صاحبته بتورث العمر القصير.
47	حاسس بقلبك يا ولدي، دوجت من نفس النار، كان بودى مسك هي اللى تاخد عزايا مش العكس، بس ربنا له الشآن، ربنا يصبر قلبنا كل شئ بيدأ صغير وبعدها بيكبر الا حزن فراق الأحبه بيدأ كبير، بس بيهون مع الوقت، صل وإدعي لها بالرحمه.
57	رغم وجع قلبي اللى هيفضل ملازمني طول العمر يا جلال، بس أنا حاسه إنك أخيرا إرتاحت في قبرك، إتلاقت روحك ويا جسمك، روحك الطيبه اللى أنقذت مش بس جاويد، كمان حفصه
63	القدر بيجيبنا دايما لمكان حبايبنا اللى رغم فراقهم ساكنين قلبنا.
64	ربنا بيربط عالقلوب يا وصيفه، بس ليا سؤال عندك.
65	عارفه السؤال، ليه مقولتش ليك إن سلوان هي القربان المنتظر.
66	لاء، سؤال، إشمعنا سلوان، وكمان ليه كان عاوزها مش طاهره.
67	زمان لما الأشرف حط إيده في إيد المارد عشان يفتح له خزاين الدهب، كان المارد له وليفه من البشر كان عاشقها وهي كمان كانت زى غوايش بتحب القوه والسطوه كانت خاضعه له بس بالغلط والأشرف بيفتح مقبره من المقابر، وقع عمود عليها وماتت تحته، والسبب غلطة الأشرف، لآن الأرض كانت مهوره إتردمت عليها، والأشرف سابها وهرب قبل التراب ما يهور عليه هو كمان، المارد حاول يشيل العمود من عليها لكن قضى ربنا كان نفذ وهي ماتت، بسبب ثورة المارد فقد عين من عنيه لآن نفس العمود إخترق عينه وبقى بعين واحده، بس الاشرف عشان يرضيه وهب له بنت جميله، البنت دى تبقى أخت جدة سلوان وكانت تبقى أخت الأشرف من الأم خدها وكان هيجدمها له قربان بس هي وقتها كانت صغار وخافت لما دخلت للعشه مع الاشرف، بس المارد لما شافها إنبهر بجمالها وكآنه نسي التبعيه بتاعته، بس البنت حرقت قلبه رغم صغر سنها بس كانت حافظه آيات من القرآن من اللى بتاخدهم في الكتاب، فضل يطاردها، لدرجة أنه كان أى حد يتجدم لها خاطب، كان يصيبه أى مكروه، كبرت البنت وكملت العشرين، وجتها كانت تبجي بارت وعنست، طلع أوشاعات كتير، إنها ملبوسه أو إنها عاشجه جني، كان السبب في الاوشاعات دى.
76	صباح الخير.
82	صباح بطعم توت خد الجميل.
88	قول إنك بتغير منه عشان بيقطع عليك.
89	لاء طبعا مش غيره، بس هو كآن عنده قرون إستشعار، وواخد دلع كل اللى في دار الأشرف حتى إنت يا سلوان.
90	محدش يقدر ياخدنى منك، وهتعمل أيه لما ربنا يرزقنا كمان بأطفال غيره.
91	لاء أنا مش بفكر في أطفال تانيه يا سلوان كفايه حرمان.
92	النهارده حنة حفصه واليوم هيبقى طويل متنساش آخر اليوم.
94	عاجبك كده، أهى ماما سابتنا إحنا الإتنين، قولى بقى أنت عندك أسرار أيه.
95	أنا كان عندى سر عاوز أقوله ل خد الجميل اللى بسبب إزعاجك معرفتش اقوله، أقولك كنت هقولها أيه بس متفتنش عليا، ولا أقولك إفتن عادي مش هي عارفه السر، الدنيا كلها عارفه، السر
101	صباح الخير.
102	صباح النور يا أجمل ليالي.
103	أمجد أنت صحيت يا عريس، أكيد مش جايلك نوم بتفكر في العروسه، عالعموم كلها كم ساعه وتبقوا مع بعض.
108	بقالك ساعه في الحمام مش سامعه عياط بتك أنا صحيت على عياطها
110	أيه البتاع اللى في يدك ده، ومالك ساكته ومسهمه إكده ليه؟
111	ده إختبار حمل يا زاهر، ومع الآسف نتيجته إيجابيه.
112	حامل بالسرعه دى.
113	مش عارفه إزاى ده حصل مع إن خالتي محاسن قالتلى بلاش تاخدي مانع حمل كده كده بترضعي طبيعي يبقى مش هتحبلي دلو.
114	خالتى محاسن هي اللى قالتلك كده.
115	آه والله وكمان مرت ابوي أكدتلى نفس الأمر.
116	كمان مرت ابوك أكدتلك، أكيد هما مش كدابين بس أنا اللى جامد.
117	إنت بتتريق، عليا، قال جامد قال، انا هقول أيه دلوك، وهعمل أيه، ده البت لساه يادوب عمرها شهور.
118	بسيطه جدا، ربنا رايد إكده، هنعترض وكله خير، إفردي وشك وعلى ما أستحمي تكوني حضرتلى فطور.
119	فطور!
127	ايه صبايا كل ده والعروسه لسه ملبستش فستان الزفاف، النسوان قربت تزهق والعروسه لسه حتى ملبستش الفستان، شوفوا جبت لكم معايا مين
131	أنا هركز في عين الست ليالى عشان بت تاخد نفس لون عنيها الزرقه.
132	للآسف أنا مش حامل بس برضوا هركز في عنيها يمكن لعل ولعسى أحمل الفتره الجايه وأجيب بنت عنيها زرقه.
133	كانت فين دى قبل شهرين وأنا كنت لسه حامل يمكن كانت بنت طلعت عنيها زرقه.
135	يا بختك هتعاشري ام عيون زرقه، ضمنت جودة الإنتاج.
136	أنا بحجز بنتك لأبني من دلوقتي.
137	فوقوا يا حلوين خلاص النسوان بدأت تجي عشان الحنه، نص ساعه وتكونوا مجهزين حفصه كانت غلطه كان لازمن نتفق مع كوافير، بس أنا قولت إنتم عندكم خبره، طلعتوا مايعين، إستعجلوا وبلاش ترغوا في الفاضى، يلا تعالى معايا يا ليالى نروح نستقبل النسوان.
138	طب سيب معانا طنط ليالي.
139	لاء وإستعجلوا كفايه مياصه.
150	جواد أنا بفكر أقطع أجازة الوضع وأرجع أمارس تانى في المستشفى فتح عينيه ونظر لها بإستغراب قائلا: تقطع أجازتك طب والبنت.
151	البنت، أنا مجرد وعاء جابها طول اليوم مع طنط محاسن أو طنط يسريه، وأنا يادوب المرضعه مش أكتر.
152	بس إنت لسه في أجازتك أكتر من شهر ونص.
153	عارفه، بس فعلا حاسه إنى مجرد مرضعه للبنت، فبقول أستغل الوقت وأكمل الدرسات العليا إنت عارف إنى كنت بدأت فيها بس جوازنا اللى تم وبعدها حملت بسرعه آجلتها شويه والحمد لله مرت مدة الحمل بخير وربنا رزقنا ببنت وانا حاسه بفراغ، وبعدين إنت المفروض تشجعني وتساعدنى.
154	تمام طالما إنت شايفه كده، ممكن تبدأي في إستكمال الدرسات العليا، بس بلاش تقطعى أجازة الوضع أهو تستغل شوية وقت فاضي قبل ما تنشغلى بشغل المستشفى تاني.
156	بتقولى عندك وقت فراغ، أنا بقول نستغل الوقت ده في حاجه مفيدة ولذيذة في نفس الوقت.
178	بحبك يا إيلاف.
183	أنا بقول كفايه كده وتوقفي وسيلة منع الحمل.
184	مش فاهمه إنت تقصد أيه باوقف وسيلة منع الحمل.
185	يعنى أنا عاوز طفل صغير.
186	طب ما إحنا عندنا أربع أطفال صغيرين مش طفل واحد...
187	واحد كمان مش هيأثر.
188	إحنا الحمد لله عندنا أربع أطفال قسمة العدل ولدين وبنتين، يعنى ربنا مش حرمنا من حاجه.
189	لاء، للذكر مثل حظ الأنثيين.
190	للذكر مثل حظ الأنثيين، إحنا بنوزع ميراث، أربعه حلوووين أوي وكفايه.
191	لا نجيب الخامس عشان الحسد، لما حد يسألك عندك كم عيل، ترفع كف أيدك في وشه إكده.
193	إنت بتخمس في وشى هو أنا هحسد عيالي.
194	لاه، طبعا، أنا قصدي إن طفل كمان مش هيضر.
195	مش مكفيك أربعه، وعاوز الخامس طبعا، إنت بتتعب في أيه طول اليوم بره الدار وأنا اللى زى النحله الدايره أكل ده وأهدهد، وأرضع ده، وووو
199	أنا راجل البيت وأنا اللى كلمت لازمن تمشي وعاوز طفل خامس.
200	راجل البيت آه، لكن في دى بالذات بجي أنا اللى كلمت هتمشي يا زاهر.
201	حسني.
202	زاهر.
2	سلوان قالتلك أيه؟
3	خلاص سلوان حجزت تذكرة القطر وراجعه بعد بكره.
4	لسه هترجع بعد بكره، وليه مقولتش لها ترجع طيران أسهل واسرع من القطر يمكن بتتحجج او بتكذب عليك.
5	لاء سلوان مش بتكدب طالما قالت راجعه تبقى راجعه.
6	ومالك واثق من كلامها كده ليه، معرفشى ليه عندي شك إنها بتماطل عشان تفضل هناك وقلبك يحن ليها وترجع تشغل الفيزا بتاعتها، لو كانت صادقه كانت حجزت في اول طياره ورجعت للقاهره تانى في ساعة زمن.
7	لاء متاكد سلوان مش بتماطل، وكمان الباسبور مش معاها.
8	وفيها أيه يعنى لو الباسبور مش معاها دى حجه فارغه، ناسي الأقصر للقاهره يعتبر طيران داخلى في البلد يعنى ممكن بالبطاقه الشخصيه بتاعتها، كل اللى محتاجاه هو تذكرة السفر.
9	سلوان عندها فوبيا الاماكن العاليه ومش بتحب سفر الطيران قبل كده قالتلى إنها كانت بتفضل خايفه وهي في الطياره لحد ما بتنزل للمطار، وكذا مره كانت بتسافر عن طريق البحر الاحمر.
10	آه وماله بس مقولتليش قالتلك أيه بعد ما قولت لها عن طلب إيهاب لايدها.
11	مقولتش ليها مستنى لما ترجع، تحقيقك كده خلص عن إذنك مصدع وكمان معزمين عالعشا عند أختى خلينا نجهز عشان الوقت منتأخرش عليهم.
12	أكيد طبعا الكونتيسه رفضت، أنا سمعاك بنفسي وإنت بتقول ليها، بس طبعا متقدرش تضغط عليها، بس نافش نفسك عليا، كآنك إتجوزتني غصب، بس هي ترجع لهنا وأنا هعرف إزاي أخليها توافق على جوازها من إيهاب حتى لو كان غصب عنها زيك.
15	كلها فتره صغيره وحفصه تتجوز ومش هنلاقى حد يقعد معانا عالسفره يا يسريه.
16	معتقدش يا بابا مش يمكن قبل ما أنا أتجوز يكون جاويد إتجوز ومراته تقعد مكاني.
17	ياريت، ربنا يسمع منك.
18	الموضوع ده في إيد ماما تقنع جاويد يتجوز مسك بنت عمتي قبل ما واحده تانيه تلوف عليه.
21	بصراحه يا ماما مسك شافت جاويد قدام البوتيك اللى كنت أنا وهي بنشترى منه الفساتين، كان واقف بالعربيه وفي واحده ركبت جنبه في العربيه، بس مشافتش وشها شافتها من ضهرها.
22	مش يمكن مسك غلطت في عربية جاويد، المكان ده زحمه أساسا.
23	لاء، أنا متأكده أنا كمان شوفت جاويد قاعد وجنبه بنت في العربيه يعنى انا ومسك هنغلط نفس الغلطه.
28	لو مبجاش غير الموت هو اللى هيريحني منك أنا هموت نفسي ودلوك، عندي اموت كافره ولا أبجى من نصيبك.
30	أما أشوف الساعه في الموبايل، عشان أنزل للفقره اللى هقدمها في المهرجان.
33	بجول ايه، إنت كنت شارد ولا أيه، لاء أزعل منيك يا شيخ الشباب.
34	لاه مش شارد، بس سحرني رقصك.
35	هصدق ان مكنتش شارد في حاجه غيرى، وعالعموم ياشيخ الشباب عندى فقره الساعه عشره والساعه تسعه ولازم أنزل دلوقتي عشان أسخن قبل الفقره، بقولك أيه مش هينفع نتقابل تانى الليله هنا في الاوتيل ممكن الأمن يطلع يسأل سبب وجوده هنا في الأوضه ويطلع عليا سمعه وأنا فنانه وليا صيت ومحبش يطلع عليا إشعات مغرضه، إنى جايه الأقصر مش عشان فني.
36	نتجابل في الشقه اللى إهنه بعد ماتخلصي الفقره بتاعتك، سبق وإتجابلنا فيها، هنتظرك نكمل الليل سوا.
44	يعنى إنت مامتك من إهنه من الأقصر نصك صعيدي يعنى.
45	أيوا، مامتي من إهنه من الأقصر نصي صعيدي، بس عمري ما جيت هنا غير مره واحده يوم دفن ماما، وبعدها محدش منهم سأل عني، رغم إن ماما في يوم قالتلى وحكتلى عن جزء من هنا حتى إنها إتقابلت مع بابا هنا، كمان قد أيه باباها كان طيب وبيدلعها ومتأكده في يوم هيرضى عنها، وإن اليوم ده لو مجاش وهي عايشه أبقى أنا أفكره بيها، وأنا من الاساس كنت جايه عشان أشوفه وأسأله ليه محققش أملها وهي عايشه، رغم إني كنت بشوفها أوقات بتبكي وهي بتكتب له جوابات، عندي إحساس كبير أنه مقراش الجوابات دي، لو كان قراها كان حس بعذاب ماما، أنا كنت طفله صغيره وقتها مش فاهمه ليه هي بتبكي وهي بتكتب الجوابات دى، بس لما كبرت عرفت إنها كانت بتشتاق له وهو قاسي، حتى يوم دفنها هنا مبصش ليا كآنه كان بيدفنها عشان. عشان.
47	أيه رأيك قبل ما ترجعي للقاهره أنا بقول تودعي الأقصر من فوق.
48	قصدك المنتطاد، لاء كفايه مره.
49	عشان جبانه وبتخافي، بس أعتقد المفروض تزيل الرهبه بعد ما طلعنا رحلة المنتطاد، خوفك مالوش لازمه، ولا معندكيش ثقه فيا.
50	تعرف إنك الشخص الوحيد اللى وثقت فيه بعد بابا، وده يعتبر شئ غريب لأنى صعب أثق في أى شخص بسهوله، يا جلال، يمكن لآنى قابلت قبل كده أشخاص كنت صحيح مبقاش واثقه فيهم بس برضوا مش هقولك كنت بتصدم في حقيقتهم المخادعه اللى بيحاولوا يجملوها، لآن عندى يقين إن الطبع غلاب ومهما حاولوا يخفوا حقيقتهم هتظهر مع الوقت.
51	يمكن جمالك السبب في عدم ثقتك بهم.
52	جمالي، يمكن رقم إتنين في عدم ثقتى بالأشخاص.
53	وأيه السبب الأول؟
54	أنهم عارفين إنى وحيده وسهل يستغلوا ويسهل خداعهم ليا، وكمان مش بيقولوا على إن الجميلات بيبقى عندهم العقل ناقص شويه.
55	أعتبر ردك ده غرور، إنك جميله.
56	إنت شايف إنى مغروره يا جلال.
57	حتى لو مغروره جدا يا سلوان جمالك يغفرلك.
58	النجوم في السما بتتحرك، لما كنت صغيره ماما كانت تقولي النجوم بتمشي ومعاها أمنيات العشاق.
59	وأنا إتمنيت أمنيه.
60	دي تخاريف أكيد، بس بنحبها وبنصدقها رغم إننا متأكدين إن كل شئ قدر ومكتوب كان مين يصدق
62	وأيه السبب الواحد ده؟
63	العشق.
64	العشق؟!
65	أيوه العشق اللى بيلغى كل الحسابات والعادات بيمقتها أو بمعنى أصح بيوئدها، هنا بدأت قصص عشق خياليه كتير قبل كده، وكمان قصة بابا وماما كانت خياليه في البدايه بس إتحققت مع الوقت.
68	معايا نمرة الحج مؤنس وبصراحه كده خايفه أتصل عليه هقوله أنا مين.
69	رأيي تتصلي عليه ومش شرط تقولى له إنت مين ممكن تقولى له محتاجه له في أمر خاص هتقولى له عليه لما تتقابلوا.
70	فعلا هو ده الحل الوحيد.
71	بيقول مغلق او غير متاح، يمكن في مكان مفيش فيه شبكه، عالعموم مبقاش قدامي وقت هتصل عليه الصبح وأشوف إذا كان رجع من سفره، أو حتى بفكر أروح تانى لبيته ولو ملقتوش أسأل الست اللى قابلتنى او بنتها عن قبر ماما، بس وقتها هيسألوني أنا مين وبسأل ليه؟
73	بلاش تفكري كتير والصبح إتصلى عالحج مؤنس يمكن يكون رجع ووقتها يبقى الحل سهل.
74	فعلا هنتظر لبكره الصبح واتصل عليه، دلوقتي خلاص الوقت
76	تمام والصبح هتلاقينى منتظرك قدام الاوتيل عشان أوصلك.
77	إن شاء الله، تصبح على خير.
81	جلال.
82	ليه أخدت أسمي وقولت لها إن إسمك جلال مش جاويد.
83	معرفشي السبب فجأه لسانى نطق إسمك، رغم السنين اللى فاتت بس لسه إسمك وشكلك معلق في دماغي، يا جلال مش قادر أنساك.
84	إنسى يا جاويد وعيش حياتك أنا مجرد طيف عايش بس في خيالك، عيش يا جاويد وإنسى الماضي.
88	جلال إصحى يا حبيبي خلاص مش هزعجلك تاني عشان روحت تلعب في الترعه من ورايا، جوم إمعاي.
89	وحدي الله يا يسريه جلال طفل من الآبرار هيشفع لينا.
90	جلال عايش يا صلاح إيده حضنتني.
91	بلاش اللى بتقوليه ده يا يسريه، أطلبي له الرحمه.
92	جلبي حاسس بولدي هو لساه حي، بس...
93	بس فين جاويد، أوعى تقولى هو كمان...
94	جاويد حالته إتحسنت والدكتور قال الخطر زال عنه.
96	يسريه إصحى إنت بتحلمي بكابوس.
97	من زمان محلمتيش ب جلال أكيد في حاجه فكرتك بيه.
98	ومن ميتى كنت نسيت جلال يا صلاح، ياريتنى كنت أقدر أنسى، كان جلبي إرتاح من الخوف اللى معشش چواه.
99	ياريت كان النسيان بيدنا، الخوف إحساس صعب يا يسريه إنسيه وبلاش تفكري فيه كتير، كل شئ قدر ومكتوب وهنعيشه بحلوه ومره، بلاش تخلي تخاريف جديمه تسيطر عليك، ربنا قال
101	أنا خابره زين إن كل شئ قدر ومكتوب وعندي إيمان كبير بالله، بس يمكن لحظة ضعف ميني، أنا أم وقلبى إنكوى على واحد من ولادي، بدعي من ربنا معيشيش الإحساس ده تاني، أنا هجوم اتحدت ويا جاويد وأسأله مين البنت اللى كانت راكبه چاره بالعربيه، وكمان هجول له إنى خلاص مش هستنى وهطلب يد مسك بنت عمته، هي أكتر واحده مناسبه ليه وكمان أولى بيه.
102	يسريه إنت أكتر واحده عارفه جاويد كويس لو حاولتى تفرضي عليه يتجوز من مسك هيعند أكتر بلاش نضغط عليه.
103	تمام حديتك صح، بس عيندي فكره، أيه رأيك نحطه تحت الامر الواقع أنت تتحدت مع عمي الحچ مؤنس وتطلب يد مسك منيه وكمان نكتب كتابهم مع حفصه وأمجد بعد أربع ليالى.
104	بلاها الفكره دى يا يسريه جاويد هيعند وجتها ومش بعيد يكسفنا جدامهم، خلى إتوكالك على الله وربنا هو اللى هيرشد جاويد ناحية الصالح له.
109	شيخ الشباب مش مركز معايا الليله يا ترى أيه اللى شاغل بالك عنى يا حبيبي، أوعى تكون عينك شافت أحلى من حلاوتهم أزعل منك هتلاقى في شقاوتى ودلعى فين.
110	لاء مفيش لا في دلعك ولا شقاوتك، بس بطلتى هز ليه.
111	بطلت هز لما حسيت إنك شارد الليله ومش في الفورمه.
112	مش شارد ولا حاچه بس في حاچه إكده في راسى وبحاول أرتبها، بس خلاص مش هشرد تاني جومى إرجصي بدلال وشجاوه.
113	لاء مش هقوم ارقص غير لما تقولي الحاجه اللى شغلاك عني، ولا سيبنى أخمن أنا، أكيد ناويت ترشح نفسك لمجلس الشعب.
114	أترشح لمچلس الشعب، لاه...
115	وليه لاه، خلاص إنتخابات المجلس قربت وإنت لك سطوه هنا في الأقصر وسهل تكسب الإنتخابات من اول جوله، ووقتها بقى هتفضل في القاهره وقت أكبر وتبقى قريب مني هناك، كمان المجلس له حصانه محدش يقدر يتغافل عنها، يا شيخ الشباب، فكر إنت وإنوي النيه واللى بعدها سهل يا حضرة النايب صالح الأشرف، والنبي لايقه عليك، عضوية المجلس، وأهو تبقى قريب مني في القاهره بدل كل فتره والتانيه أجيلك هنا يا شيخ الشباب.
121	صباح الخير.
122	صباح النور يا ماما.
123	خير يا ماما.
124	خير يا جاويد كنت عاوزه أتحدت وياك في موضوع إكده.
125	خير يا ماما أيه هو الموضوع ده؟
126	إنت عارف إن بعد أربع أيام هنكتب كتاب حفصه وأمجد كنت بجول...
128	عارف يا ماما بكتب الكتاب، ومتخافيش عامل حسابي هفضي نفسي يومها عشان لازم أكون حاضر، مش أخو العروسه.
129	مين اللى مش مبطل إتصال عليك من بدري إكده.
130	ده من الشغل، عالعموم نتكلم في حكاية كتب كتاب حفصه وامجد دى المسا لما أرجع دلوك لازمن أخرج عيندي ميعاد مهم، سلام عليكم.
131	يعنى مش هتفطر معانا برضك كيف الايام اللى فاتت.
132	لاء يا ماما عيندي ميعاد مهم ولازمن ألحقه.
135	موبايل جدي أهو فصلته من عشيه زى ما جولتى لى من وجت ما رچع إمبارح للدار، بس أكيد ممكن البت دى ترجع لإهنه تاني من غير ما تتصل وتاخد منيه ميعاد.
136	ممكن وده اللى خايفه منيه، البت دى شكلها إكدن خبيثه ومفكره إننا معرفناش هي مين، حتى هي مجالتش هي مين، عاوزه تفاچئ الحج مؤنس وتشوف رد فعله هيبجي أيه، أنا خايفه جلبه يحن ليها، كيف ما كان بيحن على أمها ويدلعها.
137	طب والعمل أيه دلوك، ممكن نلاقيها طابه علينا زى القدر، البت دى معرفشي ليه حاسه من ناحيتها ببغض.
138	ومين سمعك، بجولك كلها هبابه وچدك وأبوك هيخرجوا من الدار وإن جت تانى النهارده أنا هحاول اوصل ليها إنها غير مرحب بيها، يمكن تحس على دمها وترحل ونرتاح منيها، بس الطماع مش بيمل، لو وصل الامر هطمعها بقرشين تاخدهم وتبعد عنينا لأن الحج مؤنس مستحيل يعترف بوجودها.
139	ده أحسن قرار، يمكن بعدها تخفى من هنا وتعرف ان ملهاش مكانه ولا حق إهنه تدور عليهم.
143	برضوا بتصل على الحج مؤنس مش بيرد عليا ونفس الرساله، يا مغلق يا خارج نطاق الخدمه، مش عارفه أعمل أيه.
145	سبق وقولت لك طريقة إستقبالهم ليا إمبارح، وممكن لو روحت النهارده ملاقيش الحج مؤنس وكمان ممكن لو شافوني تانى يطردوني بسهوله جدا.
146	عندك حل تاني، عالعموم ثواني هعمل مكالمه وأرجعلك بسرعه تكونى قررتي.
